"id","subject","predicate","object","language","datatype"
"34","http://www.w3.org/2006/time#year","http://www.w3.org/2000/01/rdf-schema#comment","Year position in a calendar-clock system.

The range of this property is not specified, so can be replaced by any specific representation of a calendar year from any calendar. ","en",""
"35","http://www.w3.org/2006/time#hasBeginning","http://www.w3.org/2004/02/skos/core#definition","Beginning of a temporal entity.","en",""
"36","f0fe6d835392144b5b196798cd61bd66db1","http://www.w3.org/1999/02/22-rdf-syntax-ns#first","http://www.w3.org/2006/time#Instant","",""
"37","http://www.w3.org/2006/time#hasDurationDescription","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","http://www.w3.org/2006/time#hasTemporalDuration","",""
"38","http://www.w3.org/2006/time#days","http://www.w3.org/2000/01/rdf-schema#label","duración en días","es",""
"39","ub1bL209C19","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Restriction","",""
"40","http://www.w3.org/2006/time#Thursday","http://www.w3.org/2000/01/rdf-schema#label","Thursday","en",""
"41","http://www.w3.org/2006/time#intervalFinishes","http://www.w3.org/2000/01/rdf-schema#label","intervalo termina","es",""
"42","http://www.w3.org/2006/time#generalMonth","http://www.w3.org/2000/01/rdf-schema#comment","Mes del año - formulado como una cadena de texto con una restricción patrón para reproducir la misma forma léxica que gMonth, excepto que se permiten valores hasta el 20, con el propósito de proporcionar soporte a calendarios con años con más de 12 meses.
            Nótese que el espacio de valores no está definido, por tanto, un procesador genérico de OWL2 no puede computar relaciones de orden de valores de este tipo.","es",""
"43","http://www.w3.org/2006/time#years","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/2001/XMLSchema#decimal","",""
"44","ub1bL516C11","http://www.w3.org/2002/07/owl#onProperty","http://www.w3.org/2006/time#nominalPosition","",""
"45","http://www.w3.org/2006/time#TemporalDuration","http://www.w3.org/2000/01/rdf-schema#comment","Time extent; duration of a time interval separate from its particular start position","en",""
"46","http://www.w3.org/2006/time#unitDay","http://www.w3.org/2004/02/skos/core#prefLabel","doba","pl",""
"47","http://www.w3.org/2006/time#inXSDDateTime","http://www.w3.org/2000/01/rdf-schema#domain","http://www.w3.org/2006/time#Instant","",""
"48","http://www.w3.org/2006/time#unitHour","http://www.w3.org/2006/time#hours","1","","http://www.w3.org/2001/XMLSchema#decimal"
"49","http://www.w3.org/2006/time#unitWeek","http://www.w3.org/2000/01/rdf-schema#label","Week (unit of temporal duration)","en",""
"50","http://www.w3.org/2006/time#inXSDDateTime","http://www.w3.org/2004/02/skos/core#definition","Position of an instant, expressed using xsd:dateTime","en",""
"51","http://www.w3.org/2006/time#GeneralDurationDescription","http://www.w3.org/2000/01/rdf-schema#subClassOf","ub1bL267C19","",""
"52","http://www.w3.org/2006/time#intervalDisjoint","http://www.w3.org/2000/01/rdf-schema#domain","http://www.w3.org/2006/time#ProperInterval","",""
"53","http://www.w3.org/2006/time#hasXSDDuration","http://www.w3.org/2000/01/rdf-schema#label","tiene duración XSD","es",""
"54","f0fe6d835392144b5b196798cd61bd66db11","http://www.w3.org/1999/02/22-rdf-syntax-ns#rest","http://www.w3.org/1999/02/22-rdf-syntax-ns#nil","",""
"55","http://www.w3.org/2006/time#GeneralDateTimeDescription","http://www.w3.org/2000/01/rdf-schema#subClassOf","http://www.w3.org/2006/time#TemporalPosition","",""
"56","http://www.w3.org/2006/time#Year","http://www.w3.org/2000/01/rdf-schema#subClassOf","ub1bL595C19","",""
"57","ub1bL115C19","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Restriction","",""
"58","http://www.w3.org/2006/time#inside","http://www.w3.org/2000/01/rdf-schema#domain","http://www.w3.org/2006/time#Interval","",""
"59","ub1bL363C19","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Restriction","",""
"60","http://www.w3.org/2006/time#DurationDescription","http://www.w3.org/2000/01/rdf-schema#subClassOf","ub1bL120C19","",""
"61","http://www.w3.org/2006/time#dayOfWeek","http://www.w3.org/2000/01/rdf-schema#comment","The day of week, whose value is a member of the class time:DayOfWeek","en",""
"62","ub1bL353C19","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Restriction","",""
"63","http://www.w3.org/2006/time#MonthOfYear","http://www.w3.org/2004/02/skos/core#definition","El mes del año.","es",""
"64","http://www.w3.org/2006/time#Year","http://www.w3.org/2004/02/skos/core#prefLabel","Год","ru",""
"65","http://www.w3.org/2006/time","http://www.w3.org/2002/07/owl#versionIRI","http://www.w3.org/2006/time#2016","",""
"66","http://www.w3.org/2006/time#unitSecond","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2006/time#TemporalUnit","",""
"67","http://www.w3.org/2006/time#unitWeek","http://www.w3.org/2004/02/skos/core#prefLabel","Woche","de",""
"68","http://www.w3.org/2006/time#generalYear","http://www.w3.org/2000/01/rdf-schema#label","Generalized year","en",""
"69","http://www.w3.org/2006/time#intervalOverlaps","http://www.w3.org/2004/02/skos/core#definition","Si un intervalo propio T1 se solapa con otro intervalo propio T2, entonces el principio de T1 es anterior al principio de T2, el final de T1 es posterior al principio de T2, y el final de T1 es anterior al final de T2.","es",""
"70","ub1bL348C19","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Restriction","",""
"71","http://www.w3.org/2006/time#second","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/2001/XMLSchema#decimal","",""
"72","ub1bL373C19","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Restriction","",""
"73","http://www.w3.org/2006/time#unitWeek","http://www.w3.org/2006/time#years","0","","http://www.w3.org/2001/XMLSchema#decimal"
"74","http://www.w3.org/2006/time#inXSDgYear","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#DatatypeProperty","",""
"75","http://www.w3.org/2006/time#Tuesday","http://www.w3.org/2004/02/skos/core#prefLabel","Terça-feira","pt",""
"76","http://www.w3.org/2006/time#ProperInterval","http://www.w3.org/2000/01/rdf-schema#comment","A temporal entity with non-zero extent or duration, i.e. for which the value of the beginning and end are different","en",""
"77","http://www.w3.org/2006/time#Duration","http://www.w3.org/2000/01/rdf-schema#subClassOf","ub1bL97C19","",""
"78","http://www.w3.org/2006/time#hasXSDDuration","http://www.w3.org/2004/02/skos/core#editorialNote","Característica arriesgada - añadida en la revisión de 2017, y todavía no ampliamente utilizada.","es",""
"79","ub1bL314C19","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Restriction","",""
"80","http://www.w3.org/2006/time#TimeZone","http://www.w3.org/2004/02/skos/core#note","Un huso horario designado está asociado con una región geográfica. Sin embargo, para una región particular el desplazamiento desde UTC a menudo varía según las estaciones, y las fechas de los cambios pueden variar de un año a otro. La designación de huso horario  normalmente cambia de una estación a otra (por ejemplo, el horario estándar frente al horario de verano ambos del este de Australia). Además, del desplazamiento para un huso horario puede cambiar sobre escalas de tiempo mayores, aunque su designación no lo haga.
    Se puede encontrar una guía detallada sobre el funcionamiento de husos horarios en http://www.w3.org/TR/timezone/.""@es , ""En [owl-time-20060927] se describió una ontología para descripciones de husos horarios, y se proporcionó en un espacio de nombres separado tzont:. Sin embargo, dicha ontología estaba incompleta en su alcance, y el ejemplo de conjuntos de datos (datasets) era selectivo. Además, puesto que el uso de una clase de una ontología externa como el rango de una propiedad de objeto en OWL-Time crea una dependencia, la referencia a la clase huso horario se ha reemplazado por una clase que viene a ser un ""cajón de sastre"" en la en la parte normativa de esta versión de OWL-Time.","es",""
"81","http://www.w3.org/2006/time#generalYear","http://www.w3.org/2004/02/skos/core#definition","Número de año - formulado como una cadena de texto con una restricción patrón para reproducir la misma forma léxica que gYear, aunque no está restringido a valores del calendario gregoriano.
            Nótese que el espacio de valores no está definido, por tanto, un procesador genérico de OWL2 no puede computar relaciones de orden de valores de este tipo.","es",""
"82","http://www.w3.org/2006/time#DayOfWeek","http://www.w3.org/2004/02/skos/core#definition","The day of week","en",""
"83","http://www.w3.org/2006/time#hasXSDDuration","http://www.w3.org/2000/01/rdf-schema#domain","http://www.w3.org/2006/time#TemporalEntity","",""
"84","f0fe6d835392144b5b196798cd61bd66db3","http://www.w3.org/1999/02/22-rdf-syntax-ns#first","ub1bL511C11","",""
"85","http://www.w3.org/2006/time#inTimePosition","http://www.w3.org/2004/02/skos/core#definition","Posición de un instante, expresada como una coordenada temporal o un valor nominal.","es",""
"86","http://www.w3.org/2006/time#hasDateTimeDescription","http://www.w3.org/2000/01/rdf-schema#domain","http://www.w3.org/2006/time#DateTimeInterval","",""
"87","http://www.w3.org/2006/time#intervalMeets","http://www.w3.org/2000/01/rdf-schema#comment","If a proper interval T1 is intervalMeets another proper interval T2, then the end of T1 is coincident with the beginning of T2.","en",""
"88","ub1bL615C19","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Restriction","",""
"89","http://www.w3.org/2006/time#hasDuration","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty","",""
"90","ub1bL605C19","http://www.w3.org/2002/07/owl#onProperty","http://www.w3.org/2006/time#seconds","",""
"91","http://www.w3.org/2006/time#before","http://www.w3.org/2004/02/skos/core#definition","Asume una dirección en el tiempo. Si una entidad temporal T1 está antes que otra entidad temporal T2, entonces el final de T1 está antes que el principio de T2. Así, ""antes"" se puede considerar básica para instantes y derivada para intervalos.","es",""
"92","http://www.w3.org/2006/time#unitMonth","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2006/time#TemporalUnit","",""
"93","http://www.w3.org/2006/time#TemporalUnit","http://www.w3.org/2000/01/rdf-schema#subClassOf","http://www.w3.org/2006/time#TemporalDuration","",""
"94","ub1bL368C19","http://www.w3.org/2002/07/owl#cardinality","0","","http://www.w3.org/2001/XMLSchema#nonNegativeInteger"
"95","http://www.w3.org/2006/time#Thursday","http://www.w3.org/2004/02/skos/core#prefLabel","Jeudi","fr",""
"96","http://www.w3.org/2006/time#Thursday","http://www.w3.org/2004/02/skos/core#prefLabel","Четверг","ru",""
"97","ub1bL184C19","http://www.w3.org/2002/07/owl#onProperty","http://www.w3.org/2006/time#day","",""
"98","http://www.w3.org/2006/time#TemporalEntity","http://www.w3.org/2000/01/rdf-schema#comment","A temporal interval or instant.","en",""
"99","http://www.w3.org/2006/time#DurationDescription","http://www.w3.org/2004/02/skos/core#note","In the Gregorian calendar the length of the month is not fixed. Therefore, a value like ""2.5 months"" cannot be exactly compared with a similar duration expressed in terms of weeks or days.","en",""
"100","ub1bL56C19","http://www.w3.org/2002/07/owl#onProperty","http://www.w3.org/2006/time#hasTRS","",""
"101","http://www.w3.org/2006/time#unitDay","http://www.w3.org/2004/02/skos/core#prefLabel","giorno","it",""
"102","http://www.w3.org/2006/time#unitMinute","http://www.w3.org/2004/02/skos/core#prefLabel","одна минута","ru",""
"103","http://www.w3.org/2006/time#Year","http://www.w3.org/2004/02/skos/core#definition","Year duration","",""
"104","ub1bL358C19","http://www.w3.org/2002/07/owl#onProperty","http://www.w3.org/2006/time#second","",""
"105","ub1bL189C19","http://www.w3.org/2002/07/owl#maxCardinality","1","","http://www.w3.org/2001/XMLSchema#nonNegativeInteger"
"106","ub1bL516C11","http://www.w3.org/2002/07/owl#cardinality","1","","http://www.w3.org/2001/XMLSchema#nonNegativeInteger"
"107","http://www.w3.org/2006/time#minute","http://www.w3.org/2004/02/skos/core#definition","Minute position in a calendar-clock system.","en",""
"108","http://www.w3.org/2006/time#intervalContains","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/2006/time#ProperInterval","",""
"109","http://www.w3.org/2006/time#week","http://www.w3.org/2004/02/skos/core#scopeNote","Las semanas están numeradas de forma diferente dependiendo del calendario en uso y de las convenciones lingüísticas y culturales locales (locale en inglés). El ISO-8601 especifica que la primera semana del año incluye al menos cuatro días, y que el lunes es el primer día de la semana. En ese sistema, la semana 1 es la semana que contiene el primer jueves del año.","es",""
"110","ub1bL229C19","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Restriction","",""
"111","http://www.w3.org/2006/time#inXSDDateTime","http://www.w3.org/2000/01/rdf-schema#comment","Posición de un instante, expresado utilizando xsd:dateTime.","es",""
"112","http://www.w3.org/2006/time#GeneralDateTimeDescription","http://www.w3.org/2004/02/skos/core#definition","Descripción de fecha y hora estructurada con valores separados para los distintos elementos de un sistema calendario-reloj.","",""
"113","http://www.w3.org/2006/time#Thursday","http://www.w3.org/2004/02/skos/core#prefLabel","Donnerstag","de",""
"114","http://www.w3.org/2006/time#DateTimeDescription","http://www.w3.org/2000/01/rdf-schema#subClassOf","ub1bL51C19","",""
"115","f0fe6d835392144b5b196798cd61bd66db6","http://www.w3.org/1999/02/22-rdf-syntax-ns#first","ub1bL713C7","",""
"116","http://www.w3.org/2006/time#intervalDisjoint","http://www.w3.org/2000/01/rdf-schema#comment","If a proper interval T1 is intervalDisjoint another proper interval T2, then the beginning of T1 is after the end of T2, or the end of T1 is before the beginning of T2, i.e. the intervals do not overlap in any way, but their ordering relationship is not known.","en",""
"117","http://www.w3.org/2006/time#Friday","http://www.w3.org/2004/02/skos/core#prefLabel","الجمعة","ar",""
"118","http://www.w3.org/2006/time#DateTimeDescription","http://www.w3.org/2000/01/rdf-schema#label","descripción de fecha-tiempo","es",""
"119","http://www.w3.org/2006/time#inTemporalPosition","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty","",""
"120","http://www.w3.org/2006/time#unitYear","http://www.w3.org/2004/02/skos/core#prefLabel","rok","pl",""
"121","http://www.w3.org/2006/time#TimeZone","http://www.w3.org/2004/02/skos/core#definition","Un huso horario especifica la cantidad en que la hora local está desplazada con respecto a UTC.
    Un huso horario normalmente se denota geográficamente (p.ej. el horario de verano del este de Australia), con un valor constante en una región dada.
    La región donde aplica y el desplazamiento desde UTC las especifica una autoridad gubernamental localmente reconocida.","es",""
"122","http://www.w3.org/2006/time#GeneralDurationDescription","http://www.w3.org/2000/01/rdf-schema#comment","Description of temporal extent structured with separate values for the various elements of a calendar-clock system.","en",""
"123","http://www.w3.org/2006/time#inDateTime","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/2006/time#GeneralDateTimeDescription","",""
"124","ub1bL51C19","http://www.w3.org/2002/07/owl#allValuesFrom","http://www.w3.org/2001/XMLSchema#gYear","",""
"125","http://www.w3.org/2006/time#Sunday","http://www.w3.org/2004/02/skos/core#prefLabel","星期日","zh",""
"126","http://www.w3.org/2006/time#Friday","http://www.w3.org/2004/02/skos/core#prefLabel","Viernes","es",""
"127","http://www.w3.org/2006/time#intervalOverlappedBy","http://www.w3.org/2000/01/rdf-schema#domain","http://www.w3.org/2006/time#ProperInterval","",""
"128","http://www.w3.org/2006/time#January","http://www.w3.org/2000/01/rdf-schema#subClassOf","http://www.w3.org/2006/time#DateTimeDescription","",""
"129","http://www.w3.org/2006/time#unitSecond","http://www.w3.org/2000/01/rdf-schema#label","Second (unit of temporal duration)","en",""
"130","http://www.w3.org/2006/time#unitMonth","http://www.w3.org/2000/01/rdf-schema#label","Month (unit of temporal duration)","en",""
"131","http://www.w3.org/2006/time#hasEnd","http://www.w3.org/2000/01/rdf-schema#comment","Final de una entidad temporal.","es",""
"132","http://www.w3.org/2006/time#hasEnd","http://www.w3.org/2000/01/rdf-schema#comment","End of a temporal entity.","en",""
"133","http://www.w3.org/2006/time#Year","http://www.w3.org/2000/01/rdf-schema#subClassOf","ub1bL585C19","",""
"134","http://www.w3.org/2006/time#unitHour","http://www.w3.org/2004/02/skos/core#prefLabel","hora","es",""
"135","http://www.w3.org/2006/time#hasTemporalDuration","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/2006/time#TemporalDuration","",""
"136","http://www.w3.org/2006/time#MonthOfYear","http://www.w3.org/2004/02/skos/core#note","La pertenencia a la clase 'mes del año' está abierta, a permitir calendarios anuales alternativos y diferentes nombres de meses.","es",""
"137","http://www.w3.org/2006/time#Monday","http://www.w3.org/2004/02/skos/core#prefLabel","Montag","de",""
"138","http://www.w3.org/2006/time#unitYear","http://www.w3.org/2004/02/skos/core#prefLabel","一年","ja",""
"139","ub1bL199C19","http://www.w3.org/2002/07/owl#maxCardinality","1","","http://www.w3.org/2001/XMLSchema#nonNegativeInteger"
"140","http://www.w3.org/2006/time#unitHour","http://www.w3.org/2004/02/skos/core#prefLabel","Stunde","de",""
"141","http://www.w3.org/2006/time#dayOfWeek","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/2006/time#DayOfWeek","",""
"142","http://www.w3.org/2006/time#Saturday","http://www.w3.org/2004/02/skos/core#prefLabel","Sabato","it",""
"143","ub1bL234C19","http://www.w3.org/2002/07/owl#onProperty","http://www.w3.org/2006/time#year","",""
"144","http://www.w3.org/2006/time#TimePosition","http://www.w3.org/2000/01/rdf-schema#subClassOf","http://www.w3.org/2006/time#TemporalPosition","",""
"145","http://www.w3.org/2006/time#TemporalDuration","http://www.w3.org/2000/01/rdf-schema#label","Temporal duration","en",""
"146","http://www.w3.org/2006/time#second","http://www.w3.org/2000/01/rdf-schema#label","second","en",""
"147","http://www.w3.org/2006/time#generalDay","http://www.w3.org/2000/01/rdf-schema#label","Día generalizado","es",""
"148","http://www.w3.org/2006/time#GeneralDateTimeDescription","http://www.w3.org/2004/02/skos/core#definition","Description of date and time structured with separate values for the various elements of a calendar-clock system","en",""
"149","http://www.w3.org/2006/time#January","http://www.w3.org/2000/01/rdf-schema#label","January","",""
"150","http://www.w3.org/2006/time#inTimePosition","http://www.w3.org/2000/01/rdf-schema#label","Time position","en",""
"151","http://www.w3.org/2006/time#unitMinute","http://www.w3.org/2004/02/skos/core#prefLabel","minute","en",""
"152","http://www.w3.org/2006/time#Duration","http://www.w3.org/2004/02/skos/core#note","Alternative to time:DurationDescription to support description of a temporal duration other than using a calendar/clock system.","en",""
"153","http://www.w3.org/2006/time#DateTimeInterval","http://www.w3.org/2000/01/rdf-schema#label","intervalo de fecha-hora","es",""
"154","http://www.w3.org/2006/time#inXSDgYearMonth","http://www.w3.org/2004/02/skos/core#definition","Posición de un instante, expresado utilizando xsd:gYearMonth.","es",""
"155","http://www.w3.org/2006/time#unitMonth","http://www.w3.org/2004/02/skos/core#prefLabel","Monat","de",""
"156","http://www.w3.org/2006/time#hasDuration","http://www.w3.org/2000/01/rdf-schema#label","has duration","en",""
"157","ub1bL699C7","http://www.w3.org/2001/XMLSchema#pattern","---(0[1-9]|[1-9][0-9])(Z|(\+|-)((0[0-9]|1[0-3]):[0-5][0-9]|14:00))?","",""
"158","http://www.w3.org/2006/time#hasDuration","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/2006/time#Duration","",""
"159","http://www.w3.org/2006/time#intervalDuring","http://www.w3.org/2000/01/rdf-schema#domain","http://www.w3.org/2006/time#ProperInterval","",""
"160","http://www.w3.org/2006/time#Year","http://www.w3.org/2000/01/rdf-schema#subClassOf","ub1bL600C19","",""
"161","http://www.w3.org/2006/time#unitMonth","http://www.w3.org/2004/02/skos/core#prefLabel","miesiąc","pl",""
"162","http://www.w3.org/2006/time#DurationDescription","http://www.w3.org/2004/02/skos/core#note","En el calendario gregoriano la longitud de los meses no es fija. Por lo tanto, un valor como ""2,5 meses"" no se puede comparar exactamente con una duración similar expresada en términos de semanas o días.","es",""
"163","http://www.w3.org/2006/time#unitYear","http://www.w3.org/2006/time#days","0","","http://www.w3.org/2001/XMLSchema#decimal"
"164","http://www.w3.org/2006/time#inside","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/2006/time#Instant","",""
"165","http://www.w3.org/2006/time#DayOfWeek","http://www.w3.org/2000/01/rdf-schema#subClassOf","http://www.w3.org/2002/07/owl#Thing","",""
"166","http://www.w3.org/2006/time#TRS","http://www.w3.org/2004/02/skos/core#definition","A temporal reference system, such as a temporal coordinate system (with an origin, direction, and scale), a calendar-clock combination, or a (possibly hierarchical) ordinal system. 

This is a stub class, representing the set of all temporal reference systems.","en",""
"167","http://www.w3.org/2006/time#GeneralDateTimeDescription","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class","",""
"168","http://www.w3.org/2006/time#Thursday","http://www.w3.org/2004/02/skos/core#prefLabel","Jueves","es",""
"169","http://www.w3.org/2006/time#unitSecond","http://www.w3.org/2004/02/skos/core#prefLabel","일초","kr",""
"170","http://www.w3.org/2006/time#intervalOverlaps","http://www.w3.org/2000/01/rdf-schema#comment","If a proper interval T1 is intervalOverlaps another proper interval T2, then the beginning of T1 is before the beginning of T2, the end of T1 is after the beginning of T2, and the end of T1 is before the end of T2.","en",""
"171","http://www.w3.org/2006/time#days","http://www.w3.org/2000/01/rdf-schema#label","days duration","en",""
"172","http://www.w3.org/2006/time#month","http://www.w3.org/2004/02/skos/core#definition","Month position in a calendar-clock system.

The range of this property is not specified, so can be replaced by any specific representation of a calendar month from any calendar. ","en",""
"173","http://www.w3.org/2006/time#Duration","http://www.w3.org/2004/02/skos/core#definition","Duration of a temporal extent expressed as a number scaled by a temporal unit","en",""
"174","http://www.w3.org/2006/time#inXSDDateTimeStamp","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#DatatypeProperty","",""
"175","ub1bL600C19","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Restriction","",""
"176","http://www.w3.org/2006/time#intervalOverlappedBy","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty","",""
"177","http://www.w3.org/2006/time#intervalAfter","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/2006/time#ProperInterval","",""
"178","http://www.w3.org/2006/time#nominalPosition","http://www.w3.org/2000/01/rdf-schema#comment","The (nominal) value indicating temporal position in an ordinal reference system ","en",""
"179","http://www.w3.org/2006/time#hasTRS","http://www.w3.org/2000/01/rdf-schema#comment","The temporal reference system used by a temporal position or extent description. ","en",""
"180","http://www.w3.org/2006/time#intervalOverlaps","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/2006/time#ProperInterval","",""
